"","track","length","distance","straight","square_displacement","mean_speed","sd_speed","max_speed","min_speed","sinuosity","emax","DC","SDDC","mean_angle","probe"
"224",11,423.405477738092,80.8035209276092,0.190841935629355,9848.74478843886,0.00494661461227983,0.00469566152971536,0.0223140552483664,0,0.412711635253652,1.6839787716308,0.022016910602651,0.0267221615478732,0.627418811739559+0.00440820371041i,"p15"
"225",1,1403.3099842646,47.2074348797523,0.0336400620027593,106724.954227655,0.0163947658655832,0.0133506509460834,0.0621450846884858,0.000258165663223446,0.226954586427747,1.79702343137621,0.0210193539679313,0.0285381209727838,0.642477074456265+0.034565060802477i,"p15"
"226",3,342.948115692604,38.3934500402204,0.111951191108552,8417.37401443482,0.00400663725325783,0.00388010399361239,0.026929534187975,0,0.391063671780283,2.65376439755159,0.0175963285676704,0.0218187475746046,0.726309665541077-0.057944684706201i,"p15"
"227",5,545.475826957468,41.5454509634759,0.0761636884904806,27963.1039990531,0.00637275339631367,0.00565438634386954,0.0377098398770634,9.12753455673822e-05,0.261030125322726,4.21844173937722,0.0150015218674185,0.0168189208837643,0.808371914463619-0.06113712832803i,"p15"
"228",7,1098.67452104545,83.6086239704368,0.0760995384610165,84770.601311978,0.0128357324732221,0.00848698761015501,0.0470380345802335,0.000181363993710678,0.211881165339662,3.13352751880222,0.0167453823233239,0.021696069828394,0.758075881810079-0.082232192995111i,"p15"
"229",9,171.227391952733,81.590210600292,0.476502092742351,1715.29347589393,0.00200043684739451,0.00155949963189834,0.00809580535260854,0,0.626765894486709,2.02081042000775,0.0203901172856148,0.0265460727193304,0.668963006292386+0.017041161032266i,"p15"
"230",11,603.886713286763,107.122606642669,0.17738858015212,36995.3457021637,0.00705516342411079,0.00668736271253423,0.0410236740068207,0,0.233117352507431,4.84037808560282,0.0120243324937439,0.0170073200697745,0.828778208303823+0.066152737732635i,"p15"
"231",13,849.232285546332,358.709379365525,0.422392536730699,56828.9124754985,0.00992151744314892,0.00783737912057716,0.0449501720939002,0,0.217547079285533,3.91538017620014,0.0142085989048388,0.0206736384639248,0.796556936767187+0.093560796890944i,"p15"
"232",1,496.094644075478,107.452321208277,0.216596414598518,9476.97403911462,0.00579583672031635,0.00536664502784651,0.0384915934244851,0,0.450884116093447,0.955215725062576,0.0286924900489255,0.0302029063666335,0.488547484974838+0.082923947685772i,"p15"
"233",3,203.564486224304,29.947852199964,0.147117273525623,2069.27363413537,0.00237822870756825,0.00189663929986478,0.00929012326394382,0,0.62316516961757,1.58550242410972,0.0232208620135533,0.0250686749592295,0.613227978177457-0.02448517950426i,"p15"
"234",5,775.097165930656,202.012968656119,0.260629218549087,37495.1684088313,0.00905540237082372,0.00933414152393462,0.0353896142405385,0,0.284878980249194,1.98922941498661,0.0210317413993305,0.0266569436240757,0.665465623017603+0.027197866660375i,"p15"
"235",1,536.104585088234,297.39399166508,0.554731296722885,16220.5373136284,0.00626326987660767,0.00629098491782841,0.0456173223370167,0,0.357233171071353,1.772722771436,0.0218036774905853,0.024983620675979,0.639343676799647+0.057441846383897i,"p15"
"236",3,433.402265610922,259.12756826062,0.597891586688765,18755.5148630801,0.00506340633928293,0.00397681490135133,0.0199072851513594,0,0.298586000604331,4.10883517380573,0.013472898519195,0.0206642442939586,0.804260664911006-0.00387548325182i,"p15"
"237",5,798.986437356782,556.690219655535,0.69674551860628,52053.0296079809,0.00933449894686351,0.0075081131803857,0.0340625800190052,0,0.242701584478653,3.21361339467024,0.016413895541085,0.0223274603446966,0.762674002967408+0.028934221191503i,"p15"
"238",7,482.535939329506,105.694945908801,0.219040567331973,18516.2731828561,0.00563743138418722,0.00536968425445915,0.0273997927804453,0,0.317942632089197,2.94153655885725,0.0170589420743463,0.0208127846359366,0.746291836935308-0.023110738018847i,"p15"
"239",9,364.39478505624,219.303128667862,0.601828395085333,10070.980778471,0.00425719709160862,0.00521377800106182,0.0285436105934825,0,0.371526498660101,2.52753545802897,0.0182851884638176,0.0249464668085044,0.716515960817937+0.05202189669435i,"p15"
"240",11,1275.70580117914,203.700530768306,0.15967672999529,116103.158647822,0.0149039757132909,0.0112736911826645,0.0537686619796419,0,0.206300250064188,2.7133934484765,0.0179759119238859,0.0221713224699836,0.730704539156692-0.027753367118336i,"p15"
"241",13,596.234287715035,261.88520465831,0.439232043601417,29035.3972054841,0.00696576070699264,0.00793515775882449,0.0611970544459515,0,0.278774487770815,2.95159172580214,0.016049434449553,0.0241014287504704,0.746937419301077+0.048112241583161i,"p15"
"242",15,244.86843934344,94.8008659817181,0.387150202924907,3960.14793382214,0.00286077971077096,0.00204803235316457,0.0111271520844304,7.23427672954668e-05,0.492580651912143,2.44165246743306,0.0181200756578978,0.0226228568331448,0.709441900522325+0.008953283071966i,"p15"
"243",17,690.820646457051,422.556128571881,0.611672697883316,35937.9658932294,0.0080708060804609,0.00723479155107612,0.0550793361709866,0,0.273405525402934,2.7775922412134,0.0176036622508883,0.0237751070191026,0.735281116609137-0.022356145110442i,"p15"
"244",19,559.792604914669,305.902353995238,0.546456582865841,28712.4874798064,0.00654001524522073,0.0084372717909326,0.049739232766274,0,0.274339109529312,3.17755607448371,0.0149340587750315,0.0240674265181725,0.76062559492428+0.028280263603322i,"p15"
"245",1,494.993786026053,182.849260777153,0.369397083234353,13748.3333987096,0.00578297547784395,0.00547793016414664,0.0296885066090489,0,0.373581752123861,1.80167330978552,0.0222123775973662,0.0257143027001096,0.643070447754469-0.051201769130638i,"p15"
"246",3,793.614788049412,556.846007762693,0.701657801931008,63210.7461913389,0.00927174236870626,0.00660587192478403,0.0349531327299891,0.00128349253144659,0.21645175105283,4.35619939514614,0.0148937364427138,0.0182538774535811,0.813300453133576+0.032054694338025i,"p15"
"247",5,544.004898765239,431.935736193661,0.793992365094602,26253.5583087889,0.00635556865196844,0.00572973041180226,0.0359214088722458,0,0.27899934802164,3.58050217108241,0.0149397774875596,0.022449598704917,0.781683325834187+0.039853631586589i,"p15"
"248",7,323.070606245654,91.0330513987267,0.28177447789697,6880.38305594457,0.00377440979316145,0.00318162197574927,0.0136865737551055,0,0.408469746300308,2.66953667646714,0.0184896814606495,0.0191551956429451,0.72748603211598+0.085842862342694i,"p15"
